x1,x2,tr1,tr2,trb,tr,zx2,zx1,zcx2,zcx1,y,x1res,x2res
72.374054,69.062866,0,0,0,0,1.4019877,2.7455192,.90144044,3.256083,95.494217,0,0
56.214485,62.471256,0,0,0,0,.74635136,1.1202393,.24580416,1.6308032,81.419655,0,0
53.021061,74.812042,0,0,0,0,1.9738311,.79905444,1.4732839,1.3096184,88.16877,0,0
45.198341,57.450554,0,1,0,1,.24696584,.012269295,-.25358137,.52283323,74.897736,0,0
47.596264,53.774319,0,1,0,1,-.11869191,.253445,-.61923909,.76400894,73.728813,0,0
57.109673,74.08094,0,0,0,0,1.9011118,1.2102745,1.4005647,1.7208384,95.241119,0,0
40.822796,73.87133,0,0,0,0,1.8802629,-.42780966,1.3797157,.082754299,87.528137,1,0
57.958424,53.661858,0,1,0,1,-.12987788,1.2956393,-.6304251,1.8062032,86.110695,0,0
65.910828,72.646317,0,0,0,0,1.7584165,2.0954678,1.2578694,2.6060317,98.593315,0,0
66.312454,51.693878,0,1,0,1,-.32562351,2.1358621,-.82617074,2.646426,87.098068,0,0
52.35265,81.043991,0,0,0,0,2.5936935,.73182774,2.0931463,1.2423917,97.601799,0,0
44.259583,44.269241,0,1,0,1,-1.0641171,-.082148194,-1.5646642,.42841575,64.712708,0,0
48.419243,58.518898,0,1,0,1,.35322899,.3362177,-.14731821,.84678167,81.853516,0,1
37.695595,40.373848,0,0,1,1,-1.4515735,-.74233395,-1.9521207,-.23176999,56.739365,0,0
52.874203,70.774086,0,0,0,0,1.5721947,.78428394,1.0716475,1.2948478,89.503876,0,0
48.114025,49.543118,0,1,0,1,-.53954953,.30551982,-1.0400968,.81608379,68.734024,0,0
50.94838,48.866344,0,1,0,1,-.60686493,.59059054,-1.1074121,1.1011544,75.041389,0,0
44.659332,27.2729,0,1,0,1,-2.754663,-.041942589,-3.2552102,.46862137,48.821301,0,0
50.971771,61.653843,0,0,0,0,.66504717,.59294319,.16449997,1.1035072,75.556618,0,0
32.076336,58.564198,0,0,1,1,.35773471,-1.3075018,-.14281249,-.79693782,67.677963,0,1
48.037212,45.307911,0,1,0,1,-.96080548,.29779425,-1.4613527,.80835819,73.887421,0,0
26.563299,54.498775,0,0,1,1,-.046633616,-1.8619862,-.54718083,-1.3514222,63.35125,0,0
33.091618,23.666599,0,0,1,1,-3.1133645,-1.2053879,-3.6139116,-.69482398,35.264786,0,0
49.000477,60.616413,0,0,0,0,.56185889,.39467642,.061311688,.90524036,75.036789,0,1
61.141403,45.344643,0,1,0,1,-.95715195,1.6157736,-1.4576992,2.1263375,78.391914,0,0
35.584045,41.710663,0,0,1,1,-1.3186067,-.95470715,-1.8191539,-.44414321,51.214779,0,0
27.069084,47.810829,0,0,1,1,-.71185201,-1.8111159,-1.2123992,-1.3005519,55.981289,0,0
42.50095,58.099026,0,1,0,1,.31146628,-.25902608,-.18908092,.25153786,74.636162,0,0
39.673313,72.327011,1,0,0,1,1.7266568,-.54342109,1.2261096,-.032857135,84.890366,1,0
51.802231,54.570786,0,1,0,1,-.039471116,.67646825,-.54001832,1.1870322,79.90612,0,0
59.496696,33.960346,0,1,0,1,-2.0894942,1.4503541,-2.5900414,1.9609181,63.772175,0,0
52.189671,45.466793,0,1,0,1,-.94500226,.71543574,-1.4455495,1.2259997,69.752884,0,0
25.298269,45.502281,0,0,1,1,-.94147241,-1.989219,-1.4420196,-1.478655,51.539009,0,0
45.05061,68.73851,0,0,0,0,1.3697256,-.0025891149,.86917835,.50797486,83.315758,0,0
53.302361,47.415382,0,1,0,1,-.75118524,.82734674,-1.2517325,1.3379107,74.66552,0,0
45.362885,47.431629,0,1,0,1,-.7495693,.02881854,-1.2501165,.53938252,68.307281,0,0
53.214844,63.340958,0,0,0,0,.83285648,.81854457,.33230928,1.3291085,80.522736,0,0
56.275494,46.529453,0,1,0,1,-.83930445,1.1263753,-1.3398516,1.6369393,75.819695,0,0
43.126163,57.086025,0,1,0,1,.2107079,-.19614401,-.2898393,.31441993,73.80275,0,0
39.339554,62.802155,1,0,0,1,.77926427,-.57698959,.27871707,-.066425636,77.860878,1,0
29.329216,62.47208,1,0,0,1,.74643332,-1.5837988,.24588612,-1.0732348,67.565758,0,0
44.509144,56.852631,0,1,0,1,.18749323,-.057048082,-.31305397,.45351586,77.14724,0,0
58.90205,62.883614,0,0,0,0,.78736663,1.3905463,.28681943,1.9011103,81.950485,0,0
50.600327,63.356712,0,0,0,0,.83442354,.55558443,.33387634,1.0661484,79.316582,0,0
29.425789,57.469898,0,0,1,1,.24888992,-1.5740857,-.25165728,-1.0635217,68.44883,0,0
48.899323,37.541847,0,1,0,1,-1.7332592,.38450265,-2.2338064,.89506662,60.843792,0,0
33.2761,57.477741,0,0,1,1,.24967004,-1.1868331,-.25087717,-.67626917,66.791832,0,0
32.395847,48.839817,0,0,1,1,-.60950351,-1.2753663,-1.1100507,-.76480234,62.528667,0,0
52.133888,49.748585,0,1,0,1,-.51911265,.70982534,-1.0196599,1.2203892,75.687431,0,0
42.190632,55.820827,0,1,0,1,.084864654,-.29023692,-.41568255,.22032703,70.86264,0,0
32.893303,44.865009,0,0,1,1,-1.0048589,-1.2253338,-1.505406,-.71476984,53.407669,0,0
49.471798,55.924957,0,1,0,1,.095221952,.44208047,-.40532526,.95264441,80.25248,0,0
49.744823,50.595821,0,1,0,1,-.43484202,.46954054,-.93538922,.98010451,73.41745,0,0
49.36311,45.881397,0,1,0,1,-.90376353,.43114892,-1.4043107,.94171286,68.665184,0,0
55.248688,56.663731,0,1,0,1,.16870424,1.0231023,-.33184296,1.5336663,88.682304,0,0
42.567337,30.03257,0,1,0,1,-2.4801714,-.25234905,-2.9807186,.25821489,51.700077,0,0
47.609123,74.090195,0,0,0,0,1.9020323,.25473836,1.4014851,.7653023,88.348976,0,0
31.864412,62.025921,1,0,0,1,.70205599,-1.3288164,.20150879,-.81825244,73.235512,0,0
56.829708,61.421043,0,0,0,0,.64189166,1.1821165,.14134446,1.6926805,79.860085,0,1
46.873764,59.106102,0,1,0,1,.4116354,.18077818,-.088911802,.69134212,78.997711,0,1
46.22953,52.150097,0,1,0,1,-.28024557,.11598312,-.78079277,.6265471,68.512604,0,0
21.649912,36.633976,0,0,1,1,-1.8235608,-2.3561597,-2.3241081,-1.8455957,35.82222,0,0
29.184664,35.713085,0,0,1,1,-1.9151574,-1.5983373,-2.4157047,-1.0877733,44.313187,0,0
43.452126,59.550575,0,1,0,1,.45584506,-.16335975,-.044702146,.34720421,77.481598,0,1
48.867111,66.165497,0,0,0,0,1.1138,.38126293,.61325282,.89182687,80.664116,0,0
41.486546,52.392281,0,1,0,1,-.25615671,-.36105177,-.75670391,.14951219,72.04451,1,0
20.904449,28.078846,0,0,1,1,-2.6744993,-2.4311359,-3.1750464,-1.9205719,31.50424,0,0
49.004616,57.852962,0,1,0,1,.28699154,.39509273,-.21355566,.9056567,81.302567,0,0
32.935436,68.676132,1,0,0,1,1.3635211,-1.2210962,.86297387,-.71053219,73.977676,0,0
61.235054,54.757553,0,1,0,1,-.020894228,1.6251928,-.52144146,2.1357567,87.874481,0,0
47.256546,59.930332,0,1,0,1,.49361768,.21927722,-.0069295191,.72984117,84.520226,0,1
50.43837,54.128761,0,1,0,1,-.083437175,.53929532,-.58398438,1.0498593,81.995346,0,0
32.720741,47.704449,0,0,1,1,-.72243321,-1.2426895,-1.2229804,-.73212552,56.303272,0,0
46.40958,62.171482,0,0,0,0,.71653426,.13409199,.21598706,.64465594,75.893242,0,0
39.485264,47.242027,0,0,1,1,-.76842809,-.56233454,-1.2689753,-.051770583,63.624615,1,0
44.920189,35.772339,0,1,0,1,-1.9092638,-.015706427,-2.409811,.49485752,57.044098,0,0
34.823177,55.857082,0,0,1,1,.088470757,-1.031233,-.41207644,-.52066898,71.396873,0,0
52.54504,44.001289,0,1,0,1,-1.0907689,.75117773,-1.5913161,1.2617416,68.584831,0,0
56.8172,53.480946,0,1,0,1,-.14787234,1.1808585,-.64841956,1.6914225,81.145943,0,0
50.024456,32.109032,0,1,0,1,-2.2736356,.49766511,-2.7741828,1.008229,54.104942,0,0
47.014622,49.610294,0,1,0,1,-.53286773,.19494522,-1.033415,.70550919,71.300423,0,0
47.239609,49.812565,0,1,0,1,-.51274884,.21757372,-1.013296,.72813767,69.267326,0,0
62.345016,63.467987,0,0,0,0,.84549147,1.7368294,.34494427,2.2473934,81.567924,0,0
35.920277,44.41291,0,0,1,1,-1.049827,-.92089003,-1.5503742,-.41032609,52.241463,0,0
52.748302,52.61924,0,1,0,1,-.23358215,.77162123,-.73412937,1.2821852,82.597702,0,0
56.5453,37.025574,0,1,0,1,-1.7846105,1.1535115,-2.2851577,1.6640755,66.643837,0,0
42.655869,50.880852,0,1,0,1,-.4064914,-.24344483,-.90703863,.26711911,69.909035,0,0
44.858616,72.1521,0,0,0,0,1.7092592,-.021899255,1.208712,.48866469,85.093361,0,0
62.057121,57.836002,0,1,0,1,.28530458,1.7078737,-.21524262,2.2184377,88.971436,0,0
44.523186,55.606354,0,1,0,1,.063531965,-.055635791,-.43701524,.45492816,71.031265,0,0
48.237827,50.634972,0,1,0,1,-.43094793,.31797147,-.93149513,.82853544,77.019485,0,0
47.826199,66.777893,0,0,0,0,1.1747122,.27657112,.67416495,.78713506,80.880486,0,0
53.920784,62.489017,0,0,0,0,.74811804,.88954586,.24757084,1.4001098,80.715576,0,0
45.167641,65.804909,0,0,0,0,1.077934,.0091815144,.5773868,.51974547,77.379021,0,0
41.713734,68.116814,0,0,0,0,1.3078883,-.33820188,.80734104,.17236207,79.764259,0,0
58.546124,74.217926,0,0,0,0,1.9147371,1.3547484,1.4141899,1.8653123,91.881599,0,0
61.397629,43.065178,0,1,0,1,-1.1838796,1.641544,-1.6844268,2.152108,75.488518,0,0
56.488976,52.577148,0,1,0,1,-.23776878,1.1478467,-.738316,1.6584107,81.392235,0,0
42.7682,58.461178,0,1,0,1,.34748784,-.23214689,-.15305936,.27841705,78.715431,0,0
71.19413,64.502632,0,0,0,0,.94840276,2.6268461,.44785556,3.1374099,93.611351,0,0
57.948105,58.051456,0,1,0,1,.30673477,1.2946014,-.19381243,1.8051654,85.987724,0,0
62.613762,69.165108,0,0,0,0,1.4121572,1.7638589,.91160995,2.2744229,90.368752,0,0
38.743969,47.630707,0,0,1,1,-.72976798,-.63689172,-1.2303152,-.12632777,61.32394,1,0
51.070118,55.960701,0,1,0,1,.098777212,.60283458,-.40177,1.1133986,83.371201,0,0
63.868446,62.139492,0,0,0,0,.71335238,1.8900512,.21280518,2.4006152,80.004181,0,0
46.40715,69.667091,0,0,0,0,1.4620872,.13384759,.96153992,.64441156,83.965294,0,0
58.457653,65.185326,0,0,0,0,1.016307,1.3458502,.51575977,1.8564142,82.979378,0,0
59.20562,67.400574,0,0,0,0,1.2366474,1.4210784,.73610014,1.9316424,86.797951,0,0
42.64072,60.087215,0,0,0,0,.50922209,-.24496838,.008674887,.26559556,70.524254,0,1
40.660965,58.00983,0,1,0,1,.30259445,-.44408613,-.19795275,.06647782,71.443237,1,0
24.174776,60.803921,1,0,0,1,.58050942,-2.1022165,.079962224,-1.5916525,66.127319,0,1
49.344769,48.707996,0,1,0,1,-.62261504,.42930424,-1.1231623,.93986821,74.632965,0,0
19.001272,26.437454,0,0,1,1,-2.8377607,-2.6225517,-3.3383079,-2.1119878,28.898159,0,0
41.44688,35.47234,0,1,0,1,-1.9391034,-.36504117,-2.4396505,.14552279,53.241718,1,0
56.304405,70.740479,0,0,0,0,1.5688518,1.1292832,1.0683047,1.6398472,87.314476,0,0
56.63171,73.317604,0,0,0,0,1.8251864,1.1622025,1.3246392,1.6727664,89.252075,0,0
43.391136,57.202618,0,1,0,1,.22230479,-.16949387,-.27824241,.34107009,79.660294,0,0
49.300354,62.672691,0,0,0,0,.76638716,.42483717,.26583996,.93540114,75.665604,0,0
66.429916,60.321777,0,0,0,0,.5325529,2.147676,.032005694,2.6582398,83.415558,0,1
44.355247,54.692146,0,1,0,1,-.027399933,-.072526507,-.52794713,.43803746,77.467773,0,0
49.848545,78.561081,0,0,0,0,2.3467302,.47997254,1.8461831,.99053651,92.002342,0,0
52.727142,70.186562,0,0,0,0,1.5137564,.76949304,1.0132092,1.280057,82.240601,0,0
43.041954,65.00602,0,0,0,0,.99847233,-.20461354,.49792513,.3059504,76.407692,0,0
45.05603,57.984573,0,1,0,1,.30008224,-.0020439192,-.20046496,.50852001,76.546509,0,0
48.076015,52.836952,0,1,0,1,-.21192732,.30169693,-.71247452,.81226087,76.508072,0,0
50.463409,48.904392,0,1,0,1,-.60308051,.54181373,-1.1036277,1.0523777,73.541382,0,0
34.110233,60.799946,1,0,0,1,.58011401,-1.1029387,.079566807,-.59237468,70.565201,0,1
64.988419,60.133724,0,0,0,0,.51384813,2.0026946,.013300923,2.5132585,84.696365,0,1
47.225677,53.706924,0,1,0,1,-.1253953,.21617255,-.62594253,.72673649,72.392082,0,0
19.074919,50.668831,0,0,1,1,-.42758012,-2.6151445,-.92812735,-2.1045806,54.181057,0,0
47.523243,53.963871,0,1,0,1,-.099838033,.24610077,-.60038525,.75666469,75.542694,0,0
46.489433,68.198792,0,0,0,0,1.3160423,.14212337,.81549507,.65268731,79.568947,0,0
52.757343,47.988758,0,1,0,1,-.69415432,.77253056,-1.1947016,1.2830945,74.723259,0,0
34.021587,51.621845,0,0,1,1,-.33278829,-1.1118544,-.83333552,-.60129046,62.233414,0,0
38.096985,48.626633,0,0,1,1,-.63070792,-.70196337,-1.1312551,-.19139941,61.387733,0,0
49.940224,54.132183,0,1,0,1,-.083096832,.48919329,-.58364403,.99975723,77.912552,0,0
47.973045,51.426304,0,1,0,1,-.35223785,.29134053,-.85278505,.8019045,72.21019,0,0
41.611012,57.363274,0,1,0,1,.23828448,-.34853336,-.26226273,.16203059,71.692657,0,0
42.448181,67.04171,0,0,0,0,1.2009528,-.2643334,.70040554,.24623056,78.854027,0,0
47.999863,38.644798,0,1,0,1,-1.6235539,.29403773,-2.1241012,.80460167,59.347466,0,0
48.507843,60.970982,0,0,0,0,.59712613,.34512883,.096578926,.8556928,73.369904,0,1
54.858906,70.505447,0,0,0,0,1.5454744,.9838993,1.0449272,1.4944632,85.418076,0,0
39.606228,55.580471,0,0,1,1,.060957532,-.55016834,-.43958968,-.039604381,69.689102,1,0
43.808945,45.964867,0,1,0,1,-.8954612,-.12747197,-1.3960084,.38309199,64.776871,0,0
48.665497,64.080734,0,0,0,0,.90643859,.36098516,.40589139,.87154913,78.354202,0,0
47.50935,63.701313,0,0,0,0,.86869931,.24470344,.36815211,.75526738,77.427261,0,0
52.680222,35.29377,0,1,0,1,-1.9568648,.76477391,-2.457412,1.2753378,62.754509,0,0
35.182056,51.731293,0,0,1,1,-.32190207,-.99513793,-.82244927,-.48457399,66.092667,0,0
42.372967,44.884144,0,1,0,1,-1.0029556,-.27189824,-1.5035027,.23866571,61.353939,0,0
44.28175,48.821781,0,1,0,1,-.61129743,-.079918683,-1.1118447,.43064526,65.894089,0,0
40.336151,42.21299,0,1,0,1,-1.2686427,-.4767549,-1.7691898,.033809051,59.34536,1,0
43.624577,53.809589,0,1,0,1,-.1151837,-.14601515,-.61573088,.3645488,73.705139,0,0
16.153759,64.866806,1,0,0,1,.9846254,-2.9089458,.4840782,-2.3983819,65.387337,0,0
53.555016,48.378914,0,1,0,1,-.65534735,.85275799,-1.1558945,1.3633219,76.126602,0,0
48.330978,48.448586,0,1,0,1,-.64841741,.32734033,-1.1489646,.83790427,71.505211,0,0
46.01857,48.124332,0,1,0,1,-.68066937,.094765373,-1.1812166,.60532933,68.619965,0,0
43.702961,31.884163,0,1,0,1,-2.2960024,-.13813148,-2.7965496,.37243247,52.586315,0,0
35.809185,50.468987,0,0,1,1,-.4474577,-.93206328,-.9480049,-.42149934,63.141533,0,0
50.633869,53.547493,0,1,0,1,-.14125319,.55895805,-.6418004,1.069522,81.370117,0,0
65.119049,75.113319,0,0,0,0,2.0037978,2.0158331,1.5032506,2.526397,97.619308,0,0
39.720222,43.000462,0,0,1,1,-1.1903166,-.53870314,-1.6908637,-.028139189,57.133701,1,0
34.560303,52.891762,0,0,1,1,-.20647568,-1.057672,-.70702291,-.54710805,61.407612,0,0
58.55888,57.452625,0,1,0,1,.24717188,1.3560313,-.25337532,1.8665953,83.635956,0,0
57.642319,57.207375,0,1,0,1,.22277795,1.2638464,-.27776927,1.7744104,91.28064,0,0
44.530155,65.727516,0,0,0,0,1.0702362,-.054934826,.56968898,.45562914,79.644386,0,0
31.65592,55.57616,0,0,1,1,.060528778,-1.3497859,-.44001842,-.83922195,62.013069,0,0
43.270935,64.773987,0,0,0,0,.97539312,-.18158333,.47484592,.32898062,74.975739,0,0
38.667423,58.771503,0,0,1,1,.37835446,-.64459044,-.12219274,-.13402648,70.234978,1,1
50.447411,44.67305,0,1,0,1,-1.0239521,.54020458,-1.5244993,1.0507685,71.955681,0,0
30.962633,61.853428,1,0,0,1,.68489891,-1.4195147,.18435171,-.90895069,69.877151,0,0
42.398708,53.160175,0,1,0,1,-.17977785,-.26930922,-.68032503,.24125473,71.266495,0,0
43.633438,73.912735,0,0,0,0,1.8843812,-.14512388,1.383834,.36544007,84.360313,0,0
39.54491,62.392323,1,0,0,1,.73850024,-.55633545,.23795304,-.045771495,77.240639,1,0
69.532066,59.289803,0,1,0,1,.4299072,2.4596808,-.070639998,2.9702446,98.369171,0,1
53.465652,58.55814,0,1,0,1,.35713217,.84377009,-.14341503,1.354334,86.793816,0,1
45.256935,56.807743,0,1,0,1,.18302849,.018162474,-.31751871,.5287264,73.214882,0,0
42.966446,42.84103,0,1,0,1,-1.2061745,-.21220791,-1.7067217,.29835603,62.313545,0,0
37.509369,50.222599,0,0,1,1,-.47196469,-.76106399,-.97251189,-.25050005,62.549568,0,0
35.953869,54.251816,0,0,1,1,-.071197525,-.9175114,-.57174474,-.40694746,63.561577,0,0
59.201752,60.157684,0,0,0,0,.5162313,1.4206895,.015684096,1.9312534,80.68306,0,1
47.713993,55.287235,0,1,0,1,.031790756,.26528585,-.46875644,.77584982,77.595062,0,0
49.9086,64.007858,0,0,0,0,.89918995,.48601267,.39864275,.99657661,79.06498,0,0
41.199665,45.758949,0,1,0,1,-.91594285,-.3899053,-1.4164901,.12065865,63.4813,1,0
39.664768,49.585075,0,0,1,1,-.53537613,-.54428053,-1.0359234,-.033716574,63.15168,1,0
40.037079,63.565079,0,0,0,0,.85514873,-.50683469,.35460153,.0037292682,71.741127,1,0
33.270954,51.402309,0,0,1,1,-.35462448,-1.1873507,-.85517168,-.67678678,58.740482,0,0
53.756176,74.372261,0,0,0,0,1.9300882,.87299007,1.429541,1.383554,91.811836,0,0
30.13722,63.655632,1,0,0,1,.86415565,-1.5025321,.36360845,-.99196815,69.843735,0,0
40.341095,41.466103,0,1,0,1,-1.342932,-.47625765,-1.8434792,.034306303,59.52631,1,0
50.890171,54.032211,0,1,0,1,-.093040548,.58473611,-.59358776,1.0953001,77.145081,0,0
47.616302,62.427666,0,0,0,0,.74201566,.25546041,.24146846,.76602435,73.98497,0,0
49.705814,51.14542,0,1,0,1,-.38017604,.46561712,-.88072324,.97618109,71.593803,0,0
39.220146,62.258904,1,0,0,1,.72522968,-.58899927,.22468248,-.078435317,73.388313,1,0
42.265594,53.881042,0,1,0,1,-.10807659,-.28269741,-.6086238,.22786655,73.162506,0,0
36.38335,63.216839,1,0,0,1,.82051098,-.8743155,.31996378,-.36375156,73.985275,0,0
50.03828,47.630844,0,1,0,1,-.72975433,.49905553,-1.2303015,1.0096195,73.001076,0,0
41.627857,51.021423,0,1,0,1,-.3925094,-.34683907,-.89305663,.16372488,70.215302,0,0
46.302021,60.340614,0,0,0,0,.53442651,.12327401,.033879306,.63383794,70.445297,0,1
53.40881,61.81739,0,0,0,0,.68131447,.83805305,.18076727,1.348617,78.399689,0,0
30.754519,48.012062,0,0,1,1,-.69183636,-1.4404461,-1.1923835,-.92988217,56.268108,0,0
34.305347,51.263813,0,0,1,1,-.36840004,-1.0833147,-.86894727,-.57275069,64.687363,0,0
50.603291,59.809513,0,1,0,1,.48160037,.55588251,-.018946828,1.0664464,85.334541,0,1
44.231728,51.56591,0,1,0,1,-.33835185,-.084949754,-.83889908,.42561421,72.752289,0,0
35.72028,64.874695,1,0,0,1,.98541009,-.94100511,.48486289,-.43044117,78.013725,0,0
42.790489,57.334518,0,1,0,1,.23542434,-.2299051,-.26512286,.28065884,79.974312,0,0
48.543629,45.074791,0,1,0,1,-.98399282,.34872803,-1.48454,.85929197,68.271866,0,0
50.429787,44.545399,0,1,0,1,-1.036649,.53843206,-1.5371962,1.048996,68.807938,0,0
39.154175,51.534748,0,0,1,1,-.34145141,-.59563446,-.84199864,-.085070506,65.415527,1,0
41.07457,68.144112,0,0,0,0,1.3106035,-.40248704,.81005627,.10807692,79.989655,1,0
40.273724,53.057419,0,1,0,1,-.18999855,-.48303369,-.69054574,.027530268,66.292641,1,0
69.168488,67.696838,0,0,0,0,1.2661153,2.4231131,.76556808,2.933677,91.631157,0,0
54.060211,62.6404,0,0,0,0,.76317531,.90356898,.26262811,1.414133,79.031593,0,0
42.170227,72.081078,0,0,0,0,1.7021949,-.29228917,1.2016478,.21827479,81.373123,0,0
41.36021,46.689991,0,1,0,1,-.82333654,-.37375817,-1.3238838,.13680579,65.674362,1,0
45.036541,53.483871,0,1,0,1,-.14758132,-.004004092,-.64812851,.50655985,73.456627,0,0
37.443096,60.219498,1,0,0,1,.52237958,-.76772952,.021832375,-.25716558,69.906471,0,1
34.710236,47.812946,0,0,1,1,-.71164143,-1.0425923,-1.2121886,-.53202832,59.686569,0,0
33.331371,43.616741,0,0,1,1,-1.1290182,-1.1812742,-1.6295654,-.67071021,51.985546,0,0
48.407696,52.036327,0,1,0,1,-.29156169,.33505633,-.79210889,.84562027,80.464996,0,0
34.556763,55.835297,0,0,1,1,.08630383,-1.0580281,-.41424337,-.54746413,67.302544,0,0
37.386284,56.11591,0,0,1,1,.11421508,-.77344352,-.38633212,-.26287958,69.027199,0,0
30.143251,39.037739,0,0,1,1,-1.5844699,-1.5019256,-2.0850172,-.99136162,44.973663,0,0
41.743435,35.688087,0,1,0,1,-1.9176439,-.33521461,-2.4181912,.17534934,51.109619,0,0
59.970665,59.475853,0,1,0,1,.44841278,1.4980243,-.052134428,2.0085883,90.179794,0,1
62.243263,37.265179,0,1,0,1,-1.7607781,1.7265953,-2.2613254,2.2371593,72.889931,0,0
47.221081,65.713684,0,0,0,0,1.0688604,.21571022,.56831318,.72627419,77.315895,0,0
42.087845,62.194687,0,0,0,0,.71884233,-.30057493,.21829513,.20998903,74.724083,0,0
49.012249,46.788975,0,1,0,1,-.81349105,.39586043,-1.3140383,.9064244,67.924858,0,0
43.136253,59.261738,0,1,0,1,.42711574,-.1951292,-.073431462,.31543475,74.420502,0,1
35.00708,59.403488,0,0,1,1,.44121498,-1.0127366,-.059332225,-.50217259,76.748993,0,1
30.126513,55.095589,0,0,1,1,.012728576,-1.5036091,-.48781863,-.99304509,66.330566,0,0
38.392494,57.857258,0,0,1,1,.28741875,-.67224199,-.21312845,-.16167803,71.105492,0,0
67.691216,72.866104,0,0,0,0,1.7802778,2.2745337,1.2797307,2.7850976,100.47444,0,0
44.222599,59.172153,0,1,0,1,.41820523,-.085867882,-.082341969,.42469606,76.179329,0,1
59.910801,73.579735,0,0,0,0,1.8512592,1.4920034,1.3507121,2.0025673,89.623878,0,0
50.394379,56.819698,0,1,0,1,.18421762,.5348708,-.3163296,1.0454347,76.624283,0,0
53.370071,65.10128,0,0,0,0,1.0079474,.83415687,.50740021,1.3447208,84.037529,0,0
37.377399,40.357475,0,0,1,1,-1.4532019,-.77433705,-1.9537491,-.26377311,53.4795,0,0
48.297195,54.145771,0,1,0,1,-.081745297,.32394254,-.5822925,.83450651,75.134605,0,0
62.017475,74.596909,0,0,0,0,1.9524328,1.7038863,1.4518856,2.2144501,95.376625,0,0
47.456795,51.674355,0,1,0,1,-.32756543,.23941761,-.82811266,.74998158,71.319275,0,0
35.313763,58.927231,0,0,1,1,.39384392,-.98189133,-.10670328,-.47132739,68.244278,0,1
31.590305,45.081257,0,0,1,1,-.98334968,-1.3563852,-1.4838969,-.84582126,54.024483,0,0
54.256252,64.260429,0,0,0,0,.924312,.9232862,.4237648,1.4338502,82.685173,0,0
39.828274,45.374756,0,0,1,1,-.95415676,-.52783567,-1.4547039,-.017271712,61.465435,1,0
36.560184,52.37756,0,0,1,1,-.25762093,-.85653007,-.75816816,-.34596613,63.831734,0,0
65.098335,66.82885,0,0,0,0,1.1797806,2.0137496,.67923337,2.5243134,89.651398,0,0
56.273506,77.862549,0,0,0,0,2.2772505,1.1261754,1.7767034,1.6367394,93.176697,0,0
45.211525,51.501049,0,1,0,1,-.3448033,.013595261,-.8453505,.52415919,71.001511,0,0
37.63258,47.699978,0,0,1,1,-.72287792,-.74867183,-1.2234251,-.23810787,61.003365,0,0
58.593899,71.015831,0,0,0,0,1.5962399,1.3595535,1.0956928,1.8701174,88.730179,0,0
36.594383,53.500534,0,0,1,1,-.14592397,-.85309047,-.6464712,-.34252653,65.298317,0,0
38.741959,56.293434,0,0,1,1,.13187261,-.6370939,-.36867461,-.12652995,66.249702,1,0
49.28997,74.666794,0,0,0,0,1.9593838,.42379281,1.4588367,.93435675,91.347733,0,0
38.702499,68.312782,1,0,0,1,1.3273804,-.64106262,.82683319,-.13049866,84.567749,1,0
41.329212,60.050861,0,0,0,0,.50560611,-.37687588,.0050589121,.13368808,69.034569,1,1
35.491673,44.562473,0,0,1,1,-1.0349506,-.96399772,-1.5354978,-.45343378,52.460754,0,0
61.957077,51.719921,0,1,0,1,-.32303312,1.6978116,-.82358032,2.2083755,83.770828,0,0
38.950562,54.895283,0,0,1,1,-.0071949097,-.61611325,-.50774211,-.10554929,68.241196,1,0
38.64679,55.615116,0,0,1,1,.064403519,-.64666569,-.4361437,-.13610174,69.049454,1,0
38.070644,34.355732,0,0,1,1,-2.0501671,-.70461261,-2.5507143,-.19404866,46.330551,0,0
55.730274,50.397869,0,1,0,1,-.4545314,1.0715388,-.9550786,1.5821028,75.847687,0,0
52.015079,59.544117,0,1,0,1,.45520267,.69787592,-.045344535,1.2084398,80.388329,0,1
45.510952,51.002907,0,1,0,1,-.39435115,.043710712,-.89489836,.55427468,71.687569,0,0
50.489269,45.513489,0,1,0,1,-.94035763,.54441464,-1.4409049,1.0549786,70.294937,0,0
38.217827,43.039658,0,0,1,1,-1.1864179,-.68980944,-1.6869651,-.17924549,59.65049,0,0
35.923462,51.608032,0,0,1,1,-.33416221,-.92056966,-.83470941,-.41000572,64.742828,0,0
50.497063,53.927551,0,1,0,1,-.10345059,.54519844,-.60399777,1.0557624,78.992828,0,0
50.404686,63.041672,0,0,0,0,.80308795,.53590751,.30254075,1.0464715,76.665428,0,0
52.576603,51.829536,0,1,0,1,-.31213021,.75435221,-.81267744,1.2649162,77.027077,0,0
33.019447,60.268917,1,0,0,1,.52729511,-1.2126466,.02674791,-.70208263,72.389732,0,1
55.586372,75.602219,0,0,0,0,2.0524261,1.0570656,1.5518789,1.5676296,94.124649,0,0
37.0984,44.478531,0,0,1,1,-1.0433,-.80239797,-1.5438472,-.29183403,56.054184,0,0
47.286438,46.715576,0,1,0,1,-.82079166,.22228366,-1.3213389,.73284763,65.763062,0,0
47.731815,53.013519,0,1,0,1,-.19436504,.26707834,-.69491225,.77764231,75.008324,0,0
52.893265,67.800491,0,0,0,0,1.2764252,.78620112,.77587801,1.2967651,81.515182,0,0
63.378555,55.054325,0,1,0,1,.0086242827,1.8407795,-.49192291,2.3513434,92.056664,0,0
33.077221,61.995865,1,0,0,1,.69906646,-1.2068359,.19851926,-.6962719,66.610641,0,0
